id,SalePrice
2736,150313.6856917322
2737,128400.92582985849
2738,132185.28788861082
2739,155229.45137421344
2740,132724.90339334944
2741,145177.16339646396
2742,150838.31699258296
2743,162510.39508604605
2744,166582.78350055873
2745,142726.83368635655
2746,133456.05730660548
2747,146132.91819825053
2748,120372.06252033779
2749,132422.94016034406
2750,125046.23718375157
2751,147446.88725181125
2752,138363.89784316637
2753,164333.07101615815
2754,246120.72807518498
2755,132117.8711601559
2756,108441.65151525404
2757,61463.70745346072
2758,113820.60117439572
2759,181712.87465379448
2760,134728.44692721768
2761,136469.08800670665
2762,138122.10085538778
2763,192267.85182322064
2764,138357.31661047152
2765,276966.35207493
2766,102300.1330306051
2767,88165.45880797949
2768,120872.40604709319
2769,133250.10846957917
2770,132559.34333471645
2771,108172.74532622784
2772,106031.14580831677
2773,201272.45061613407
2774,155498.30792614017
2775,104106.92060254938
2776,132571.14590690835
2777,153215.6647140898
2778,107992.35271139072
2779,113128.7666368263
2780,89692.35999241688
2781,100225.38736510936
2782,96307.59960199692
2783,111540.9688969358
2784,130620.18093296765
2785,141506.38812401763
2786,80320.2147863725
2787,120176.45466161196
2788,70866.3120595087
2789,157766.7744174033
2790,102459.4167091598
2791,180215.7291173221
2792,65503.3776298525
2793,114218.08730324479
2794,108271.73713828836
2795,122700.73672711717
2796,103513.51922338668
2797,238299.32663975706
2798,92374.99369755357
2799,117981.22583603859
2800,70081.0486072059
2801,108401.31582814618
2802,126538.36156392602
2803,177524.50907221003
2804,126364.65715510612
2805,93470.98810375566
2806,90043.00918483963
2807,265560.83923473326
2808,147035.91715200606
2809,137734.61351876138
2810,131364.04376210936
2811,158144.57285316556
2812,175995.388727686
2813,156386.81519828088
2814,164858.3155849094
2815,89076.36679066686
2816,237929.20741291775
2817,166790.07287837585
2818,130057.42716636829
2819,179069.76234674474
2820,144164.47948199502
2821,114411.87918703239
2822,149948.10967028677
2823,380652.8846580575
2824,183513.47229450906
2825,145686.52663698833
2826,131934.7746065294
2827,120978.52433312916
2828,219397.39994812914
2829,200989.5597233464
2830,220259.8410405945
2831,171926.08983848654
2832,251916.72494575044
2833,290476.80010269285
2834,215096.50542205333
2835,220516.21691426056
2836,186136.59289562286
2837,156054.26216135238
2838,154569.16903767714
2839,179761.48062735258
2840,211446.06963597375
2841,195771.8223966333
2842,226934.03888572822
2843,143878.00562537173
2844,171096.33268513015
2845,123931.32353090885
2846,202638.16354292602
2847,222726.89922968348
2848,213907.03153711717
2849,190060.21522495968
2850,271359.6088318183
2851,207537.54003254333
2852,234874.94378942336
2853,237848.62574645708
2854,141221.566242126
2855,202956.72577537555
2856,198601.37623870693
2857,183679.40577078596
2858,200975.4586749473
2859,116655.96247132054
2860,142641.35118869125
2861,121442.21246211085
2862,196342.61352194098
2863,128716.46252283544
2864,245676.29968548194
2865,139257.3978568243
2866,133524.8979580916
2867,128709.15082512464
2868,100547.44894031993
2869,90378.36500298613
2870,110258.59222481979
2871,82813.05744553087
2872,64265.8055152985
2873,103698.09001643016
2874,129875.4061284356
2875,122818.6828372126
2876,177038.48773481892
2877,146222.72934461077
2878,167729.552917181
2879,136714.53758794203
2880,103420.85717697727
2881,153476.71714181997
2882,191391.53071896415
2883,198775.37257890683
2884,152470.2492770288
2885,184798.7328828761
2886,249125.93583713347
2887,95615.17183881778
2888,140651.79529226862
2889,66279.39412306187
2890,88966.82961934156
2891,132810.836630872
2892,36243.78416331933
2893,64053.71623315566
2894,46206.337404596816
2895,331893.7954212162
2896,290751.4660111851
2897,217418.46380425588
2898,127013.99026247524
2899,200506.61778455228
2900,161365.70665558698
2901,203962.788968884
2902,172441.58452790952
2903,322475.71800376545
2904,351233.9988284609
2905,43040.80377973006
2906,194031.3710781406
2907,101955.58161650984
2908,134598.7679826608
2909,129470.19758151358
2910,80273.87880510346
2911,83995.66622344515
2912,151175.3553892996
2913,80170.47608662662
2914,76041.73292683574
2915,83758.48685924894
2916,82969.05758454766
2917,171967.43197562135
2918,116143.66210633265
2919,212663.50441883004
